city_name,date,pm10
Nagpur,4/30/2010,92
Mumbai Metro,4/30/2010,92.125
Taloja,4/30/2010,44
Aurangabad,4/30/2010,100
Chandrapur,4/30/2010,216.3333
Mumbai,4/30/2010,203
Pune,4/30/2010,91
Thane,4/30/2010,49
Kolhapur,4/30/2010,121
Dahanu,4/30/2010,216.3333
Sangli,4/30/2010,40
Solapur,4/30/2010,66
Chandrapur,4/30/2011,95
Panvel,4/30/2011,83
Navi Mumbai,4/30/2011,73
Nashik,4/30/2011,134.5
Nagpur,4/30/2011,76.5
Bhiwandi,4/30/2011,61
Mumbai,4/30/2011,103
Akola,4/30/2011,175
Pune,4/30/2011,119.5
Kolhapur,4/30/2011,106
Nanded,4/30/2011,77
Mumbai Metro,4/30/2011,82.83334
Dahanu,4/30/2011,95
Amravati,4/30/2011,141
Lote,4/30/2011,153
Thane,4/30/2011,36
Solapur,4/30/2011,141
Raigad,4/30/2011,119.5
Taloja,4/30/2011,141
Aurangabad,4/30/2011,108
Sangli,4/30/2011,99
Mumbai Metro,4/30/2012,101.5278
Nagpur,4/30/2012,42
Mumbai,4/30/2012,94
Chandrapur,4/30/2012,195
Amravati,4/30/2012,106
Akola,4/30/2012,129
Nashik,4/30/2012,115
Ulhasnagar,4/30/2012,138
Dahanu,4/30/2012,195
Raigad,4/30/2012,81.66666
Sangli,4/30/2012,61
Taloja,4/30/2012,121.6667
Jalgaon,4/30/2012,155
Latur,4/30/2012,173
Aurangabad,4/30/2012,76
Nanded,4/30/2012,103
Navi Mumbai,4/30/2012,99.5
Thane,4/30/2012,66
Kalyan,4/30/2012,90
Solapur,4/30/2012,117
Kolhapur,4/30/2012,58
Pune,4/30/2012,81.66666
Navi Mumbai,4/30/2013,107.6667
Nanded,4/30/2013,127
Nagpur,4/30/2013,52
Mumbai Metro,4/30/2013,105.1667
Taloja,4/30/2013,90
Kolhapur,4/30/2013,162
Mumbai,4/30/2013,82.5
Aurangabad,4/30/2013,80
Dombivali,4/30/2013,112
Jalgaon,4/30/2013,165
Nashik,4/30/2013,108.5
Jalna,4/30/2013,129
Chandrapur,4/30/2013,204
Thane,4/30/2013,127
Latur,4/30/2013,85
Amravati,4/30/2013,139
Dahanu,4/30/2013,204
Solapur,4/30/2013,96
Badlapur,4/30/2013,149
Raigad,4/30/2013,113.6667
Pune,4/30/2013,113.6667
Bhiwandi,4/30/2013,68
Nashik,4/4/2010,96
Sangli,4/4/2010,111
Navi Mumbai,4/4/2010,173.5
Ulhasnagar,4/4/2010,125
Thane,4/4/2010,49
Mumbai,4/4/2010,218
Raigad,4/4/2010,120.5
Pune,4/4/2010,120.5
Mumbai Metro,4/4/2010,141.375
Taloja,4/4/2011,143
Latur,4/4/2011,113
Mumbai,4/4/2011,119
Kolhapur,4/4/2011,63
Akola,4/4/2011,128
Navi Mumbai,4/4/2011,122.3333
Ulhasnagar,4/4/2011,196
Mumbai Metro,4/4/2011,145.0833
Nanded,4/4/2011,134
Solapur,4/4/2011,93.5
Sangli,4/4/2011,42
Dahanu,4/4/2011,158
Nagpur,4/4/2011,57.5
Chandrapur,4/4/2011,158
Aurangabad,4/4/2011,104
Raigad,4/4/2011,91
Amravati,4/4/2011,77
Jalgaon,4/4/2011,112
Nashik,4/4/2011,79
Pune,4/4/2011,91
Kolhapur,4/4/2012,145
Latur,4/4/2012,220
Pune,4/4/2012,117
Mumbai,4/4/2012,107.5
Jalgaon,4/4/2012,163
Nashik,4/4/2012,123.5
Panvel,4/4/2012,74
Nanded,4/4/2012,37
Dahanu,4/4/2012,143
Akola,4/4/2012,166
Mumbai Metro,4/4/2012,100.5
Navi Mumbai,4/4/2012,114
Bhiwandi,4/4/2012,71
Sangli,4/4/2012,117
Solapur,4/4/2012,132
Aurangabad,4/4/2012,99
Amravati,4/4/2012,149
Nagpur,4/4/2012,78
Taloja,4/4/2012,132
Chandrapur,4/4/2012,143
Raigad,4/4/2012,117
Jalna,4/4/2012,102
Ulhasnagar,4/4/2012,104.5
Nashik,4/4/2013,107.5
Chandrapur,4/4/2013,171
Pune,4/4/2013,101
Nagpur,4/4/2013,69.5
Dahanu,4/4/2013,171
Nanded,4/4/2013,48
Jalna,4/4/2013,108
Sangli,4/4/2013,71
Kolhapur,4/4/2013,75
Raigad,4/4/2013,101
Mumbai,4/4/2013,93
Latur,4/4/2013,82
Amravati,4/4/2013,91
Ambernath,4/4/2013,90
Badlapur,4/4/2013,91
Aurangabad,4/4/2013,81
Thane,4/4/2013,168
Navi Mumbai,4/4/2013,65.33334
Solapur,4/4/2013,90
Bhiwandi,4/4/2013,67
Taloja,4/4/2013,104.6667
Jalgaon,4/4/2013,179
Mumbai Metro,4/4/2013,97
Nashik,4/5/2010,89
Latur,4/5/2010,139
Navi Mumbai,4/5/2010,166
Pune,4/5/2010,125
Jalgaon,4/5/2010,140
Solapur,4/5/2010,92
Nagpur,4/5/2010,130.5
Sangli,4/5/2010,82
Raigad,4/5/2010,125
Thane,4/5/2010,48
Mumbai,4/5/2010,279.5
Taloja,4/5/2010,104.5
Ulhasnagar,4/5/2010,135
Aurangabad,4/5/2010,68
Amravati,4/5/2010,121
Kolhapur,4/5/2010,61
Mumbai Metro,4/5/2010,146.6
Latur,4/5/2011,84
Chandrapur,4/5/2011,169
Akola,4/5/2011,128
Mumbai Metro,4/5/2011,116.5
Badlapur,4/5/2011,191
Nanded,4/5/2011,135
Dahanu,4/5/2011,169
Jalna,4/5/2011,157
Kolhapur,4/5/2011,110
Solapur,4/5/2011,123
Mumbai,4/5/2011,151
Thane,4/5/2011,38
Nagpur,4/5/2011,60
Aurangabad,4/5/2011,114
Taloja,4/5/2011,102.5
Nashik,4/5/2011,142
Raigad,4/5/2011,107.3333
Pune,4/5/2011,107.3333
Jalgaon,4/5/2011,110
Navi Mumbai,4/5/2011,100
Latur,4/5/2012,195
Raigad,4/5/2012,93
Navi Mumbai,4/5/2012,95.66666
Thane,4/5/2012,59
Kolhapur,4/5/2012,63
Solapur,4/5/2012,112.5
Kalyan,4/5/2012,78
Jalgaon,4/5/2012,162
Sangli,4/5/2012,85
Dahanu,4/5/2012,201
Akola,4/5/2012,166
Pune,4/5/2012,93
Chandrapur,4/5/2012,201
Nagpur,4/5/2012,69
Mumbai Metro,4/5/2012,96.44444
Nanded,4/5/2012,39
Badlapur,4/5/2012,154
Nashik,4/5/2012,112
Mumbai,4/5/2012,96
Taloja,4/5/2012,96
Aurangabad,4/5/2012,84
Jalna,4/5/2012,127
Amravati,4/5/2012,88
Raigad,4/5/2013,124.6667
Solapur,4/5/2013,99
Kolhapur,4/5/2013,152
Akola,4/5/2013,167
Dombivali,4/5/2013,107
Nashik,4/5/2013,101
Sangli,4/5/2013,58
Nanded,4/5/2013,76
Kalyan,4/5/2013,64
Nagpur,4/5/2013,69
Mumbai Metro,4/5/2013,91.06667
Mumbai,4/5/2013,108
Aurangabad,4/5/2013,119
Jalgaon,4/5/2013,159
Dahanu,4/5/2013,164
Taloja,4/5/2013,99.33334
Navi Mumbai,4/5/2013,77
Chandrapur,4/5/2013,164
Latur,4/5/2013,76
Pune,4/5/2013,124.6667
Jalna,4/5/2013,131
Amravati,4/5/2013,127
Navi Mumbai,4/6/2010,142.3333
Taloja,4/6/2010,74
Jalna,4/6/2010,125
Nashik,4/6/2010,101
Mumbai Metro,4/6/2010,154.2083
Chandrapur,4/6/2010,288.3333
Latur,4/6/2010,141
Badlapur,4/6/2010,163
Aurangabad,4/6/2010,78
Nagpur,4/6/2010,111
Amravati,4/6/2010,131
Dahanu,4/6/2010,288.3333
Mumbai,4/6/2010,237.5
Solapur,4/6/2010,93
Pune,4/6/2010,137
Jalgaon,4/6/2010,136
Raigad,4/6/2010,137
Nanded,4/6/2011,50
Kolhapur,4/6/2011,98
Mumbai Metro,4/6/2011,108.2857
Kalyan,4/6/2011,43
Amravati,4/6/2011,140
Nagpur,4/6/2011,47
Nashik,4/6/2011,112
Mumbai,4/6/2011,167
Ulhasnagar,4/6/2011,177
Jalgaon,4/6/2011,149
Panvel,4/6/2011,79
Solapur,4/6/2011,152
Aurangabad,4/6/2011,91
Thane,4/6/2011,36
Sangli,4/6/2011,98
Jalna,4/6/2011,161
Akola,4/6/2011,165
Raigad,4/6/2011,105.6667
Taloja,4/6/2011,152
Pune,4/6/2011,105.6667
Navi Mumbai,4/6/2011,104
Amravati,4/6/2012,116
Raigad,4/6/2012,83.66666
Jalgaon,4/6/2012,145
Kalyan,4/6/2012,64
Nanded,4/6/2012,64
Pune,4/6/2012,83.66666
Akola,4/6/2012,174
Thane,4/6/2012,61
Jalna,4/6/2012,134
Nagpur,4/6/2012,62
Taloja,4/6/2012,89
Navi Mumbai,4/6/2012,93.33334
Sangli,4/6/2012,83
Latur,4/6/2012,185
Kolhapur,4/6/2012,170
Nashik,4/6/2012,93.5
Mumbai,4/6/2012,135
Aurangabad,4/6/2012,77
Solapur,4/6/2012,103.5
Mumbai Metro,4/6/2012,88.46667
Nanded,4/6/2013,77
Solapur,4/6/2013,101
Pune,4/6/2013,132
Mumbai Metro,4/6/2013,157.0556
Jalgaon,4/6/2013,155
Kolhapur,4/6/2013,130
Raigad,4/6/2013,132
Taloja,4/6/2013,101
Panvel,4/6/2013,394
Nashik,4/6/2013,66
Dahanu,4/6/2013,111
Mumbai,4/6/2013,115
Latur,4/6/2013,71
Amravati,4/6/2013,141
Nagpur,4/6/2013,78
Navi Mumbai,4/6/2013,84.33334
Chandrapur,4/6/2013,111
Kalyan,4/6/2013,66
Akola,4/6/2013,169
Sangli,4/6/2013,135
Thane,4/6/2013,182
Aurangabad,4/6/2013,118
Sangli,4/7/2010,133
Ulhasnagar,4/7/2010,136
Amravati,4/7/2010,183
Mumbai,4/7/2010,258.5
Thane,4/7/2010,48
Aurangabad,4/7/2010,82
Jalgaon,4/7/2010,146
Kolhapur,4/7/2010,101
Mumbai Metro,4/7/2010,134.3
Panvel,4/7/2010,86
Navi Mumbai,4/7/2010,143
Nashik,4/7/2010,110.5
Nagpur,4/7/2010,135.5
Raigad,4/7/2010,145.5
Pune,4/7/2010,145.5
Jalna,4/7/2010,182
Raigad,4/7/2011,90.33334
Jalna,4/7/2011,113
Solapur,4/7/2011,108
Badlapur,4/7/2011,175
Nanded,4/7/2011,46
Nashik,4/7/2011,97.5
Kalyan,4/7/2011,38
Taloja,4/7/2011,181.6667
Aurangabad,4/7/2011,59
Mumbai Metro,4/7/2011,103.9722
Amravati,4/7/2011,94
Navi Mumbai,4/7/2011,84.66666
Kolhapur,4/7/2011,65
Thane,4/7/2011,36
Chandrapur,4/7/2011,168.6667
Sangli,4/7/2011,97
Mumbai,4/7/2011,108.5
Jalgaon,4/7/2011,158
Pune,4/7/2011,90.33334
Dahanu,4/7/2011,168.6667
Raigad,4/7/2012,127
Mumbai,4/7/2012,100
Taloja,4/7/2012,123
Latur,4/7/2012,96
Solapur,4/7/2012,123
Dahanu,4/7/2012,49
Akola,4/7/2012,175
Thane,4/7/2012,60
Nashik,4/7/2012,144
Nagpur,4/7/2012,50
Panvel,4/7/2012,108
Mumbai Metro,4/7/2012,101.6
Pune,4/7/2012,127
Nanded,4/7/2012,64
Sangli,4/7/2012,113
Aurangabad,4/7/2012,92
Navi Mumbai,4/7/2012,117
Jalgaon,4/7/2012,142
Kolhapur,4/7/2012,150
Chandrapur,4/7/2012,49
Amravati,4/7/2012,154
Taloja,4/7/2013,90
Solapur,4/7/2013,90
Raigad,4/7/2013,92.5
Pune,4/7/2013,92.5
Ulhasnagar,4/7/2013,89
Dahanu,4/7/2013,130
Dombivali,4/7/2013,99
Thane,4/7/2013,185
Chandrapur,4/7/2013,130
Navi Mumbai,4/7/2013,73
Sangli,4/7/2013,78
Nagpur,4/7/2013,136
Mumbai Metro,4/7/2013,101.1429
Bhiwandi,4/7/2013,68
Mumbai,4/7/2013,104
Jalgaon,4/8/2010,149
Raigad,4/8/2010,143
Aurangabad,4/8/2010,94
Sangli,4/8/2010,136
Nagpur,4/8/2010,114.5
Jalna,4/8/2010,65
Amravati,4/8/2010,116
Mumbai Metro,4/8/2010,169.5
Thane,4/8/2010,49
Badlapur,4/8/2010,206
Chandrapur,4/8/2010,217
Nashik,4/8/2010,101
Taloja,4/8/2010,204.5
Navi Mumbai,4/8/2010,154
Solapur,4/8/2010,97
Dahanu,4/8/2010,217
Pune,4/8/2010,143
Mumbai,4/8/2010,234
Jalna,4/8/2011,107
Nashik,4/8/2011,67.5
Nanded,4/8/2011,78
Latur,4/8/2011,87
Raigad,4/8/2011,116
Kolhapur,4/8/2011,113
Nagpur,4/8/2011,53
Pune,4/8/2011,116
Navi Mumbai,4/8/2011,98.33334
Akola,4/8/2011,170
Mumbai Metro,4/8/2011,115.0833
Sangli,4/8/2011,100
Thane,4/8/2011,38
Jalgaon,4/8/2011,120
Mumbai,4/8/2011,199
Solapur,4/8/2011,129
Taloja,4/8/2011,125
Dahanu,4/8/2012,144.5
Chandrapur,4/8/2012,144.5
Bhiwandi,4/8/2012,52
Taloja,4/8/2012,184
Mumbai,4/8/2012,134
Sangli,4/8/2012,81
Navi Mumbai,4/8/2012,120.5
Solapur,4/8/2012,184
Thane,4/8/2012,55
Ulhasnagar,4/8/2012,172
Mumbai Metro,4/8/2012,119.5833
Pune,4/8/2012,103.5
Raigad,4/8/2012,103.5
Taloja,4/8/2013,105.6667
Latur,4/8/2013,133
Mumbai Metro,4/8/2013,94.73809
Ambernath,4/8/2013,87
Nanded,4/8/2013,126
Bhiwandi,4/8/2013,67
Nashik,4/8/2013,122
Kolhapur,4/8/2013,77
Mumbai,4/8/2013,102.5
Solapur,4/8/2013,83.5
Sangli,4/8/2013,65
Amravati,4/8/2013,97
Aurangabad,4/8/2013,81
Raigad,4/8/2013,95.66666
Chandrapur,4/8/2013,225
Nagpur,4/8/2013,82
Thane,4/8/2013,146
Ulhasnagar,4/8/2013,72
Navi Mumbai,4/8/2013,83
Pune,4/8/2013,95.66666
Dahanu,4/8/2013,225
Jalgaon,4/8/2013,158
Jalna,4/9/2010,157
Raigad,4/9/2010,106
Latur,4/9/2010,63
Amravati,4/9/2010,130
Sangli,4/9/2010,56
Jalgaon,4/9/2010,133
Solapur,4/9/2010,78
Kolhapur,4/9/2010,126
Pune,4/9/2010,106
Mumbai,4/9/2010,183
Aurangabad,4/9/2010,100
Nashik,4/9/2010,93.5
Navi Mumbai,4/9/2010,80.33334
Nagpur,4/9/2010,111.5
Thane,4/9/2010,48
Taloja,4/9/2010,61.5
Mumbai Metro,4/9/2010,93.20834
Jalgaon,4/9/2011,128
Chandrapur,4/9/2011,141
Latur,4/9/2011,79
Raigad,4/9/2011,136.5
Amravati,4/9/2011,138
Taloja,4/9/2011,116
Nanded,4/9/2011,75
Nagpur,4/9/2011,29.5
Dahanu,4/9/2011,141
Sangli,4/9/2011,105
Kolhapur,4/9/2011,100
Mumbai,4/9/2011,120
Nashik,4/9/2011,82
Panvel,4/9/2011,393
Solapur,4/9/2011,116
Pune,4/9/2011,136.5
Mumbai Metro,4/9/2011,166
Thane,4/9/2011,39
Navi Mumbai,4/9/2011,162
Amravati,4/9/2012,105
Pune,4/9/2012,92.5
Kolhapur,4/9/2012,59
Solapur,4/9/2012,121.5
Thane,4/9/2012,56
Akola,4/9/2012,131
Mumbai Metro,4/9/2012,85.66666
Nagpur,4/9/2012,51.5
Bhiwandi,4/9/2012,55
Nashik,4/9/2012,99.5
Mumbai,4/9/2012,88.66666
Chandrapur,4/9/2012,76
Ulhasnagar,4/9/2012,107
Jalgaon,4/9/2012,143
Dahanu,4/9/2012,76
Nanded,4/9/2012,101
Latur,4/9/2012,109
Sangli,4/9/2012,53
Navi Mumbai,4/9/2012,90.33334
Raigad,4/9/2012,92.5
Aurangabad,4/9/2012,93
Taloja,4/9/2012,117
Navi Mumbai,4/9/2013,75
Amravati,4/9/2013,121
Jalgaon,4/9/2013,167
Nagpur,4/9/2013,124
Bhiwandi,4/9/2013,69
Thane,4/9/2013,173
Aurangabad,4/9/2013,99
Nashik,4/9/2013,82.5
Solapur,4/9/2013,92
Chandrapur,4/9/2013,172
Badlapur,4/9/2013,88
Raigad,4/9/2013,95.33334
Pune,4/9/2013,95.33334
Kolhapur,4/9/2013,152
Latur,4/9/2013,89
Mumbai Metro,4/9/2013,104.2143
Dombivali,4/9/2013,93.5
Dahanu,4/9/2013,172
Nanded,4/9/2013,125
Taloja,4/9/2013,103
Jalna,4/9/2013,153
Mumbai,4/9/2013,128
Amravati,5/1/2010,190
Thane,5/1/2010,48
Akola,5/1/2010,131
Mumbai Metro,5/1/2010,86.41666
Panvel,5/1/2010,114
Nagpur,5/1/2010,106.5
Chandrapur,5/1/2010,200
Nashik,5/1/2010,77
Mumbai,5/1/2010,81
Jalgaon,5/1/2010,97
Navi Mumbai,5/1/2010,102.6667
Aurangabad,5/1/2010,102
Pune,5/1/2010,85
Latur,5/1/2010,71
Raigad,5/1/2010,85
Sangli,5/1/2010,74
Kolhapur,5/1/2010,115
Dahanu,5/1/2010,200
Chandrapur,5/1/2011,109
Raigad,5/1/2011,114
Navi Mumbai,5/1/2011,56
Pune,5/1/2011,114
Sangli,5/1/2011,53
Mumbai,5/1/2011,87
Solapur,5/1/2011,109
Taloja,5/1/2011,109
Mumbai Metro,5/1/2011,84
Dahanu,5/1/2011,109
Latur,5/1/2012,127
Nanded,5/1/2012,104
Nagpur,5/1/2012,60
Akola,5/1/2012,130
Dahanu,5/1/2012,187.6667
Amravati,5/1/2012,115
Raigad,5/1/2012,95.33334
Nashik,5/1/2012,109
Mumbai,5/1/2012,102
Mumbai Metro,5/1/2012,107.5555
Taloja,5/1/2012,104.6667
Jalgaon,5/1/2012,141
Chandrapur,5/1/2012,187.6667
Navi Mumbai,5/1/2012,116
Pune,5/1/2012,95.33334
Kolhapur,5/1/2012,179
Aurangabad,5/1/2012,55
Solapur,5/1/2012,105.5
Kolhapur,5/1/2013,131
Ulhasnagar,5/1/2013,56
Nanded,5/1/2013,54
Navi Mumbai,5/1/2013,87.33334
Nashik,5/1/2013,110
Solapur,5/1/2013,81
Chandrapur,5/1/2013,33
Amravati,5/1/2013,154
Mumbai Metro,5/1/2013,97.66666
Aurangabad,5/1/2013,72
Pune,5/1/2013,123.5
Mumbai,5/1/2013,84
Raigad,5/1/2013,123.5
Taloja,5/1/2013,81
Nagpur,5/1/2013,87.5
Sangli,5/1/2013,75
Jalna,5/1/2013,92
Panvel,5/1/2013,180
Dahanu,5/1/2013,33
Jalgaon,5/1/2013,162
Latur,5/1/2013,165
Mumbai,5/10/2010,150.5
Raigad,5/10/2010,97.33334
Pune,5/10/2010,97.33334
Amravati,5/10/2010,83
Nagpur,5/10/2010,100.5
Solapur,5/10/2010,84
Taloja,5/10/2010,236.5
Kolhapur,5/10/2010,63
Mumbai Metro,5/10/2010,159.25
Nashik,5/10/2010,91
Ulhasnagar,5/10/2010,134
Jalgaon,5/10/2010,131
Aurangabad,5/10/2010,96
Akola,5/10/2010,122
Sangli,5/10/2010,49
Navi Mumbai,5/10/2010,116
Latur,5/10/2010,103
Nashik,5/10/2011,110.5
Navi Mumbai,5/10/2011,91
Badlapur,5/10/2011,135
Kolhapur,5/10/2011,126
Dahanu,5/10/2011,158
Nanded,5/10/2011,72
Solapur,5/10/2011,127
Raigad,5/10/2011,112.6667
Amravati,5/10/2011,118
Mumbai Metro,5/10/2011,116.9667
Taloja,5/10/2011,108.3333
Jalgaon,5/10/2011,106
Aurangabad,5/10/2011,260
Jalna,5/10/2011,86
Chandrapur,5/10/2011,158
Mumbai,5/10/2011,182.5
Bhiwandi,5/10/2011,68
Nagpur,5/10/2011,66.66666
Pune,5/10/2011,112.6667
Solapur,5/10/2012,83.5
Thane,5/10/2012,54
Aurangabad,5/10/2012,61
Amravati,5/10/2012,98
Sangli,5/10/2012,57
Dahanu,5/10/2012,161.6667
Bhiwandi,5/10/2012,55
Kolhapur,5/10/2012,61
Nashik,5/10/2012,119.5
Taloja,5/10/2012,127
Chandrapur,5/10/2012,161.6667
Mumbai,5/10/2012,72
Nagpur,5/10/2012,43
Latur,5/10/2012,123
Ambernath,5/10/2012,179
Nanded,5/10/2012,57
Jalgaon,5/10/2012,158
Mumbai Metro,5/10/2012,92.11111
Pune,5/10/2012,72
Raigad,5/10/2012,72
Akola,5/10/2012,87
Navi Mumbai,5/10/2012,65.66666
Navi Mumbai,5/10/2013,91.66666
Aurangabad,5/10/2013,132
Lote,5/10/2013,123
Jalna,5/10/2013,127
Bhiwandi,5/10/2013,67
Nashik,5/10/2013,98
Thane,5/10/2013,162
Raigad,5/10/2013,110.3333
Sangli,5/10/2013,58
Mumbai Metro,5/10/2013,112.0278
Kolhapur,5/10/2013,206
Dahanu,5/10/2013,228
Solapur,5/10/2013,100
Pune,5/10/2013,110.3333
Nagpur,5/10/2013,92.5
Latur,5/10/2013,95
Dombivali,5/10/2013,114
Chandrapur,5/10/2013,228
Taloja,5/10/2013,129
Amravati,5/10/2013,144
Nanded,5/10/2013,83
Mumbai,5/10/2013,108.5
Jalgaon,5/10/2013,147
Raigad,5/11/2010,105
Mumbai Metro,5/11/2010,128.1667
Thane,5/11/2010,48
Jalgaon,5/11/2010,141
Dahanu,5/11/2010,181.6667
Solapur,5/11/2010,84
Jalna,5/11/2010,51
Nashik,5/11/2010,44.5
Amravati,5/11/2010,131
Badlapur,5/11/2010,189
Taloja,5/11/2010,108.5
Nagpur,5/11/2010,92.5
Kolhapur,5/11/2010,132
Mumbai,5/11/2010,206
Pune,5/11/2010,105
Akola,5/11/2010,122
Navi Mumbai,5/11/2010,89.33334
Aurangabad,5/11/2010,65
Chandrapur,5/11/2010,181.6667
Latur,5/11/2010,116
Mumbai Metro,5/11/2011,110.8095
Sangli,5/11/2011,47
Pune,5/11/2011,109
Kalyan,5/11/2011,58
Nanded,5/11/2011,55
Jalgaon,5/11/2011,129
Raigad,5/11/2011,109
Panvel,5/11/2011,115
Dahanu,5/11/2011,215
Nagpur,5/11/2011,92
Mumbai,5/11/2011,211.5
Ulhasnagar,5/11/2011,151.5
Solapur,5/11/2011,140
Latur,5/11/2011,142
Navi Mumbai,5/11/2011,80.66666
Chandrapur,5/11/2011,215
Taloja,5/11/2011,140
Akola,5/11/2011,169
Thane,5/11/2011,19
Jalna,5/11/2011,111
Nashik,5/11/2011,116
Akola,5/11/2012,170
Badlapur,5/11/2012,60
Raigad,5/11/2012,82.66666
Nanded,5/11/2012,78
Jalgaon,5/11/2012,140
Thane,5/11/2012,60
Amravati,5/11/2012,111
Solapur,5/11/2012,94.5
Nagpur,5/11/2012,77
Navi Mumbai,5/11/2012,67.33334
Bhiwandi,5/11/2012,68
Mumbai,5/11/2012,87
Pune,5/11/2012,82.66666
Mumbai Metro,5/11/2012,96.09524
Kolhapur,5/11/2012,156
Dombivali,5/11/2012,240
Taloja,5/11/2012,90.33334
Nashik,5/11/2012,78.5
Sangli,5/11/2012,51
Latur,5/11/2012,147
Aurangabad,5/11/2012,101
Panvel,5/11/2013,180
Thane,5/11/2013,169
Aurangabad,5/11/2013,136
Nanded,5/11/2013,82
Navi Mumbai,5/11/2013,104.6667
Mumbai Metro,5/11/2013,123.1111
Jalgaon,5/11/2013,145
Taloja,5/11/2013,108
Latur,5/11/2013,70
Nashik,5/11/2013,121.5
Mumbai,5/11/2013,108
Sangli,5/11/2013,89
Pune,5/11/2013,127
Lote,5/11/2013,37
Amravati,5/11/2013,161
Raigad,5/11/2013,127
Solapur,5/11/2013,108
Kalyan,5/11/2013,69
Nagpur,5/11/2013,95
Kolhapur,5/11/2013,153
Latur,5/12/2010,122
Aurangabad,5/12/2010,55
Akola,5/12/2010,125
Dahanu,5/12/2010,65
Amravati,5/12/2010,194
Nagpur,5/12/2010,109
Thane,5/12/2010,46
Navi Mumbai,5/12/2010,87
Jalna,5/12/2010,87
Raigad,5/12/2010,72.66666
Kolhapur,5/12/2010,108
Pune,5/12/2010,72.66666
Panvel,5/12/2010,85
Chandrapur,5/12/2010,65
Mumbai Metro,5/12/2010,110.6
Jalgaon,5/12/2010,157
Mumbai,5/12/2010,187.5
Sangli,5/12/2010,71
Nashik,5/12/2010,75
Ulhasnagar,5/12/2010,147.5
Mumbai,5/12/2011,120
Nashik,5/12/2011,127.5
Jalgaon,5/12/2011,133
Latur,5/12/2011,149
Chandrapur,5/12/2011,265.6667
Nanded,5/12/2011,57
Dahanu,5/12/2011,265.6667
Jalna,5/12/2011,124
Solapur,5/12/2011,110.5
Akola,5/12/2011,169
Thane,5/12/2011,38
Navi Mumbai,5/12/2011,80
Amravati,5/12/2011,106
Taloja,5/12/2011,143.3333
Kalyan,5/12/2011,54
Mumbai Metro,5/12/2011,87.06667
Nagpur,5/12/2011,56
Pune,5/12/2011,73.33334
Kolhapur,5/12/2011,67
Sangli,5/12/2011,48
Raigad,5/12/2011,73.33334
Bhiwandi,5/12/2012,76
Kolhapur,5/12/2012,136
Thane,5/12/2012,61
Akola,5/12/2012,173
Taloja,5/12/2012,94
Nanded,5/12/2012,79
Jalgaon,5/12/2012,144
Amravati,5/12/2012,147
Latur,5/12/2012,65
Mumbai,5/12/2012,77
Mumbai Metro,5/12/2012,77.88889
Pune,5/12/2012,79
Sangli,5/12/2012,74
Nashik,5/12/2012,85.5
Raigad,5/12/2012,79
Panvel,5/12/2012,94
Solapur,5/12/2012,94
Navi Mumbai,5/12/2012,65.33334
Aurangabad,5/12/2012,90
Nagpur,5/12/2012,64.5
Chandrapur,5/12/2012,185
Dahanu,5/12/2012,185
Solapur,5/12/2013,102
Raigad,5/12/2013,177
Navi Mumbai,5/12/2013,128
Pune,5/12/2013,177
Mumbai,5/12/2013,125
Mumbai Metro,5/12/2013,108.5
Chandrapur,5/12/2013,114.5
Thane,5/12/2013,170
Dahanu,5/12/2013,114.5
Sangli,5/12/2013,76
Kalyan,5/12/2013,68
Taloja,5/12/2013,102
Ulhasnagar,5/12/2013,58
Badlapur,5/13/2010,206
Chandrapur,5/13/2010,212.5
Kolhapur,5/13/2010,59
Amravati,5/13/2010,91
Nagpur,5/13/2010,95.5
Nashik,5/13/2010,77.5
Aurangabad,5/13/2010,72
Mumbai,5/13/2010,118
Dahanu,5/13/2010,212.5
Pune,5/13/2010,59.66667
Thane,5/13/2010,48
Taloja,5/13/2010,143.5
Akola,5/13/2010,127
Latur,5/13/2010,128
Mumbai Metro,5/13/2010,114.6333
Sangli,5/13/2010,35
Jalna,5/13/2010,68
Raigad,5/13/2010,59.66667
Navi Mumbai,5/13/2010,57.66667
Jalgaon,5/13/2010,153
Solapur,5/13/2010,68
Kolhapur,5/13/2011,127
Solapur,5/13/2011,106.5
Jalna,5/13/2011,106
Sangli,5/13/2011,60
Chandrapur,5/13/2011,177
Mumbai Metro,5/13/2011,73.22222
Pune,5/13/2011,68.66666
Nashik,5/13/2011,107.5
Amravati,5/13/2011,109
Latur,5/13/2011,102
Dahanu,5/13/2011,177
Mumbai,5/13/2011,69
Nagpur,5/13/2011,97
Navi Mumbai,5/13/2011,47
Aurangabad,5/13/2011,96.5
Jalgaon,5/13/2011,101
Taloja,5/13/2011,103.6667
Nanded,5/13/2011,89
Raigad,5/13/2011,68.66666
Mumbai,5/13/2012,106.5
Solapur,5/13/2012,70
Ulhasnagar,5/13/2012,137
Navi Mumbai,5/13/2012,88
Pune,5/13/2012,72
Taloja,5/13/2012,70
Sangli,5/13/2012,40
Raigad,5/13/2012,72
Kalyan,5/13/2012,72
Mumbai Metro,5/13/2012,89.25
Thane,5/13/2012,62
Aurangabad,5/13/2013,79
Latur,5/13/2013,255
Sangli,5/13/2013,77
Bhiwandi,5/13/2013,65
Jalgaon,5/13/2013,133
Nanded,5/13/2013,134
Ambernath,5/13/2013,73
Ulhasnagar,5/13/2013,61
